time,world_x,world_y,world_z,world_vx,world_vy,body_forward_velocity,body_lateral_velocity,yaw,yaw_rate,upright,body_height,contact_count,floor_contact_count,fallen
16.75999999999973,-0.21467247752130272,0.4573677493960465,0.04722594011290884,-0.01888516113483507,-0.08387297963444729,-0.05365004777019779,-0.06717885380165838,0.4524255564808686,1.5323088354701835,0.9998508229507458,0.04722594011290884,1,1,0
16.77999999999973,-0.21530591022152354,0.45571907857880595,0.04713368121774615,-0.031671635011040755,-0.08243354086202859,-0.06667458753388393,-0.05790406290158549,0.488864706818532,1.8219575168831714,0.9997434346381175,0.04713368121774615,2,2,0
16.79999999999973,-0.21636507228659602,0.4533333079546746,0.04730910790937814,-0.05295810325362388,-0.11928853120656835,-0.10311704742445016,-0.08000743033059876,0.49311971589072734,0.21275045360976685,0.9998397053301988,0.04730910790937814,0,0,0
16.81999999999973,-0.21774935756413943,0.45086365656359567,0.045538202081514934,-0.06921426387717089,-0.12348256955394543,-0.12010941369258858,-0.07491520573372423,0.5022316738768476,0.455597899306015,0.9995200426131531,0.045538202081514934,4,4,0
16.83999999999973,-0.21742202558574536,0.44700756962346827,0.047347731864946924,0.016366598919703712,-0.19280434700637006,-0.07823424072964377,-0.17697679328716337,0.5009149329966923,-0.06583704400776602,0.9998909694336929,0.047347731864946924,0,0,0
16.85999999999973,-0.21692844562090186,0.4431804115746418,0.04655669725517799,0.024678998242175232,-0.19135790244132478,-0.0700934611296277,-0.17976041412905744,0.5000525927295632,-0.043117013356458456,0.9999967490554332,0.04655669725517799,2,2,0
16.87999999999973,-0.2164332031202776,0.44228651348550335,0.046389401969918864,0.024762125031212168,-0.04469490445692115,0.0009652779145255148,-0.05108684330649549,0.4870360971771783,-0.6508247776192438,0.9999948408317256,0.046389401969918864,2,2,0
16.89999999999973,-0.21649230391502464,0.4437154197034987,0.046708174195697574,-0.0029550397373512283,0.07144531089976758,0.03040525177033373,0.06472005387973956,0.48053145750035503,-0.32523198384116214,0.9999779305804144,0.046708174195697574,1,1,0
16.919999999999728,-0.21698005514309943,0.4454821998923786,0.04596507336494162,-0.02438756140373949,0.08833900944399398,0.019190830318406533,0.08961163859933234,0.48032760793608914,-0.010192478213294498,0.9995493564684051,0.04596507336494162,3,3,0
16.939999999999728,-0.21583981284780251,0.4469515998627339,0.0467087574161562,0.05701211476484558,0.0734699985177667,0.08401892201563484,0.03986279788839758,0.46786724912970323,-0.6230179403192954,0.9999723543203036,0.0467087574161562,1,1,0
