step,time,cycle,phase,leg,event,forward_velocity,lateral_velocity,yaw_rate_deg_s
767,15.34,23,0.010000000000001064,L1-L3,liftoff,0.01489798581414744,-0.022030632126239486,1.294636009067342
767,15.34,23,0.010000000000001064,L2-L4,liftoff,0.01489798581414744,-0.022030632126239486,1.294636009067342
768,15.36,23,0.040000000000000424,R1-R4,liftoff,0.02066453773427333,-0.06046689175464746,66.39900167242912
768,15.36,23,0.040000000000000424,L1-L3,touchdown,0.02066453773427333,-0.06046689175464746,66.39900167242912
768,15.36,23,0.040000000000000424,L2-L4,touchdown,0.02066453773427333,-0.06046689175464746,66.39900167242912
769,15.38,23,0.07000000000000245,R1-R4,touchdown,0.013652361543824081,-0.05795939291924371,103.63588773267016
769,15.38,23,0.07000000000000245,R2-R3,touchdown,0.013652361543824081,-0.05795939291924371,103.63588773267016
769,15.38,23,0.07000000000000245,L1-L3,liftoff,0.013652361543824081,-0.05795939291924371,103.63588773267016
769,15.38,23,0.07000000000000245,L2-L4,liftoff,0.013652361543824081,-0.05795939291924371,103.63588773267016
770,15.4,23,0.10000000000000181,R1-R4,liftoff,-0.01557772362759768,0.032666943830206956,-26.419922534694606
770,15.4,23,0.10000000000000181,R2-R3,liftoff,-0.01557772362759768,0.032666943830206956,-26.419922534694606
771,15.42,23,0.13000000000000117,R1-R4,touchdown,-0.019414991725569805,0.028693879766283223,-42.43087976393033
771,15.42,23,0.13000000000000117,R2-R3,touchdown,-0.019414991725569805,0.028693879766283223,-42.43087976393033
772,15.44,23,0.16000000000000053,R1-R4,liftoff,-0.010189394599906724,-0.016251843566933294,-60.14410770854536
772,15.44,23,0.16000000000000053,R2-R3,liftoff,-0.010189394599906724,-0.016251843566933294,-60.14410770854536
772,15.44,23,0.16000000000000053,L1-L3,touchdown,-0.010189394599906724,-0.016251843566933294,-60.14410770854536
772,15.44,23,0.16000000000000053,L2-L4,touchdown,-0.010189394599906724,-0.016251843566933294,-60.14410770854536
773,15.46,23,0.19000000000000256,L1-L3,liftoff,-0.024337015720598584,-0.18134982766465124,40.288174906674804
773,15.46,23,0.19000000000000256,L2-L4,liftoff,-0.024337015720598584,-0.18134982766465124,40.288174906674804
776,15.52,23,0.28000000000000064,R1-R4,touchdown,-0.03622212521787963,-0.17943227341449655,-12.409832662817209
776,15.52,23,0.28000000000000064,R2-R3,touchdown,-0.03622212521787963,-0.17943227341449655,-12.409832662817209
777,15.540000000000001,23,0.31000000000000266,R1-R4,liftoff,0.04738047732458067,0.09783789617229814,-23.222341725281993
777,15.540000000000001,23,0.31000000000000266,R2-R3,liftoff,0.04738047732458067,0.09783789617229814,-23.222341725281993
778,15.56,23,0.340000000000002,R1-R4,touchdown,0.05361629284469812,0.11430288901960062,-48.05914772090992
778,15.56,23,0.340000000000002,R2-R3,touchdown,0.05361629284469812,0.11430288901960062,-48.05914772090992
778,15.56,23,0.340000000000002,L1-L3,touchdown,0.05361629284469812,0.11430288901960062,-48.05914772090992
778,15.56,23,0.340000000000002,L2-L4,touchdown,0.05361629284469812,0.11430288901960062,-48.05914772090992
779,15.58,23,0.3700000000000014,R2-R3,liftoff,0.01327935553123996,0.05870749873622741,-4.092573162338351
779,15.58,23,0.3700000000000014,L2-L4,liftoff,0.01327935553123996,0.05870749873622741,-4.092573162338351
780,15.6,23,0.40000000000000074,R1-R4,liftoff,0.03515880155026973,-0.009154876820587767,13.53212330154364
780,15.6,23,0.40000000000000074,L1-L3,liftoff,0.03515880155026973,-0.009154876820587767,13.53212330154364
781,15.620000000000001,23,0.43000000000000277,L2-L4,touchdown,0.09925817288540036,-0.07476459141780273,-42.97496852086104
782,15.64,23,0.46000000000000213,L2-L4,liftoff,0.17925088593268204,-0.11043607450620038,-71.38513694231345
785,15.700000000000001,23,0.5500000000000029,R1-R4,touchdown,0.009286107350018204,-0.17385155842054295,-106.42217308485688
785,15.700000000000001,23,0.5500000000000029,R2-R3,touchdown,0.009286107350018204,-0.17385155842054295,-106.42217308485688
787,15.74,23,0.6100000000000017,R1-R4,liftoff,0.029057012976544228,0.17594574749540468,5.083997354366445
787,15.74,23,0.6100000000000017,R2-R3,liftoff,0.029057012976544228,0.17594574749540468,5.083997354366445
789,15.780000000000001,23,0.670000000000003,R1-R4,touchdown,0.011223115772235712,0.18505674114065265,-21.677217544233574
789,15.780000000000001,23,0.670000000000003,R2-R3,touchdown,0.011223115772235712,0.18505674114065265,-21.677217544233574
789,15.780000000000001,23,0.670000000000003,L1-L3,touchdown,0.011223115772235712,0.18505674114065265,-21.677217544233574
789,15.780000000000001,23,0.670000000000003,L2-L4,touchdown,0.011223115772235712,0.18505674114065265,-21.677217544233574
790,15.8,23,0.7000000000000024,R1-R4,liftoff,0.0011672625706113937,0.19601858693233637,-44.89673278086923
790,15.8,23,0.7000000000000024,R2-R3,liftoff,0.0011672625706113937,0.19601858693233637,-44.89673278086923
790,15.8,23,0.7000000000000024,L2-L4,liftoff,0.0011672625706113937,0.19601858693233637,-44.89673278086923
791,15.82,23,0.7300000000000018,L1-L3,liftoff,-0.004503162172910306,0.08272507183537867,-72.59445204947961
791,15.82,23,0.7300000000000018,L2-L4,touchdown,-0.004503162172910306,0.08272507183537867,-72.59445204947961
792,15.84,23,0.7600000000000011,L2-L4,liftoff,-0.044942909453349264,0.0880806796275479,20.82459374989879
794,15.88,23,0.8200000000000025,R1-R4,touchdown,-0.03849640121644513,0.08585339627075377,61.19268293107827
794,15.88,23,0.8200000000000025,R2-R3,touchdown,-0.03849640121644513,0.08585339627075377,61.19268293107827
794,15.88,23,0.8200000000000025,L1-L3,touchdown,-0.03849640121644513,0.08585339627075377,61.19268293107827
794,15.88,23,0.8200000000000025,L2-L4,touchdown,-0.03849640121644513,0.08585339627075377,61.19268293107827
795,15.9,23,0.8500000000000019,R1-R4,liftoff,-0.006069314433510748,0.00409595980150331,-11.121452925886775
795,15.9,23,0.8500000000000019,R2-R3,liftoff,-0.006069314433510748,0.00409595980150331,-11.121452925886775
795,15.9,23,0.8500000000000019,L1-L3,liftoff,-0.006069314433510748,0.00409595980150331,-11.121452925886775
795,15.9,23,0.8500000000000019,L2-L4,liftoff,-0.006069314433510748,0.00409595980150331,-11.121452925886775
799,15.98,23,0.970000000000002,L1-L3,touchdown,0.017631042865140684,0.06862649110961078,24.931156966422172
799,15.98,23,0.970000000000002,L2-L4,touchdown,0.017631042865140684,0.06862649110961078,24.931156966422172
800,16.0,24,1.3322676295501878e-15,L1-L3,liftoff,0.020748730259529558,0.051231576771723346,-1.0457849361553566
800,16.0,24,1.3322676295501878e-15,L2-L4,liftoff,0.020748730259529558,0.051231576771723346,-1.0457849361553566
801,16.02,24,0.030000000000000693,L1-L3,touchdown,-0.04894300253301141,0.0158734792214768,28.153219131355762
802,16.04,24,0.06000000000000005,L2-L4,touchdown,-0.06000079286742451,-0.03815692798950776,25.333905255250407
803,16.06,24,0.08999999999999941,L2-L4,liftoff,-0.12242090829279464,-0.12337497852695621,53.73968426299629
804,16.080000000000002,24,0.1200000000000041,L2-L4,touchdown,-0.12987261953985257,-0.12600247577604584,39.81120586412211
805,16.1,24,0.15000000000000346,R1-R4,touchdown,-0.05947089153802956,-0.12304316790288763,-17.088450867963438
805,16.1,24,0.15000000000000346,R2-R3,touchdown,-0.05947089153802956,-0.12304316790288763,-17.088450867963438
805,16.1,24,0.15000000000000346,L1-L3,liftoff,-0.05947089153802956,-0.12304316790288763,-17.088450867963438
805,16.1,24,0.15000000000000346,L2-L4,liftoff,-0.05947089153802956,-0.12304316790288763,-17.088450867963438
806,16.12,24,0.18000000000000282,R1-R4,liftoff,-0.02028554322611554,-0.05969328879533299,-4.64122359600991
807,16.14,24,0.21000000000000218,R1-R4,touchdown,-0.012134890042232175,-0.06267413009160282,38.59709216843389
808,16.16,24,0.24000000000000155,R2-R3,liftoff,-0.042660165825726085,0.017703452426127832,67.72792367324618
809,16.18,24,0.2700000000000009,R1-R4,liftoff,-0.040701284514231766,0.04741792944166149,21.088800384617905
809,16.18,24,0.2700000000000009,R2-R3,touchdown,-0.040701284514231766,0.04741792944166149,21.088800384617905
809,16.18,24,0.2700000000000009,L1-L3,touchdown,-0.040701284514231766,0.04741792944166149,21.088800384617905
809,16.18,24,0.2700000000000009,L2-L4,touchdown,-0.040701284514231766,0.04741792944166149,21.088800384617905
810,16.2,24,0.30000000000000027,L1-L3,liftoff,0.015878270964557923,0.013565157708610331,35.64580027419041
811,16.22,24,0.3299999999999996,R1-R4,touchdown,0.02750513098105363,-0.014117868688734936,12.649949306313932
811,16.22,24,0.3299999999999996,L1-L3,touchdown,0.02750513098105363,-0.014117868688734936,12.649949306313932
812,16.240000000000002,24,0.3600000000000043,L1-L3,liftoff,0.003385150779596624,0.013026341872230972,-10.989606250225068
812,16.240000000000002,24,0.3600000000000043,L2-L4,liftoff,0.003385150779596624,0.013026341872230972,-10.989606250225068
813,16.26,24,0.3900000000000037,R1-R4,liftoff,-0.012962535487942482,0.014760641623351722,41.18511930884265
813,16.26,24,0.3900000000000037,R2-R3,liftoff,-0.012962535487942482,0.014760641623351722,41.18511930884265
814,16.28,24,0.42000000000000304,R1-R4,touchdown,-0.003936428069849019,0.028687377295491406,27.309611951608687
814,16.28,24,0.42000000000000304,R2-R3,touchdown,-0.003936428069849019,0.028687377295491406,27.309611951608687
815,16.3,24,0.4500000000000024,R1-R4,liftoff,0.0008674170461681007,0.0015303382748886709,-13.044887266466656
815,16.3,24,0.4500000000000024,R2-R3,liftoff,0.0008674170461681007,0.0015303382748886709,-13.044887266466656
817,16.34,24,0.5100000000000011,R1-R4,touchdown,0.013548733865003174,0.015525748820191115,-6.848935916799601
817,16.34,24,0.5100000000000011,R2-R3,touchdown,0.013548733865003174,0.015525748820191115,-6.848935916799601
817,16.34,24,0.5100000000000011,L1-L3,touchdown,0.013548733865003174,0.015525748820191115,-6.848935916799601
818,16.36,24,0.5400000000000005,R1-R4,liftoff,0.006176091775861717,0.09349629392079578,21.782589223684553
818,16.36,24,0.5400000000000005,R2-R3,liftoff,0.006176091775861717,0.09349629392079578,21.782589223684553
818,16.36,24,0.5400000000000005,L1-L3,liftoff,0.006176091775861717,0.09349629392079578,21.782589223684553
819,16.38,24,0.5699999999999998,L1-L3,touchdown,0.0026436918777136484,0.1181750298281105,21.74265137619178
819,16.38,24,0.5699999999999998,L2-L4,touchdown,0.0026436918777136484,0.1181750298281105,21.74265137619178
820,16.4,24,0.5999999999999992,R1-R4,touchdown,-0.0313397125328644,0.10644144323581063,-22.113434576779046
820,16.4,24,0.5999999999999992,L2-L4,liftoff,-0.0313397125328644,0.10644144323581063,-22.113434576779046
821,16.42,24,0.6300000000000039,R1-R4,liftoff,-0.031122757685254562,0.1231768998423441,-48.5681719941796
821,16.42,24,0.6300000000000039,L1-L3,liftoff,-0.031122757685254562,0.1231768998423441,-48.5681719941796
821,16.42,24,0.6300000000000039,L2-L4,touchdown,-0.031122757685254562,0.1231768998423441,-48.5681719941796
822,16.44,24,0.6600000000000033,R1-R4,touchdown,-0.05547332784482295,0.1292359294387848,-51.17264162040278
822,16.44,24,0.6600000000000033,L1-L3,touchdown,-0.05547332784482295,0.1292359294387848,-51.17264162040278
822,16.44,24,0.6600000000000033,L2-L4,liftoff,-0.05547332784482295,0.1292359294387848,-51.17264162040278
823,16.46,24,0.6900000000000026,R1-R4,liftoff,-0.1529616919142065,0.29845166438222687,48.37660645805869
823,16.46,24,0.6900000000000026,L1-L3,liftoff,-0.1529616919142065,0.29845166438222687,48.37660645805869
824,16.48,24,0.720000000000002,R2-R3,touchdown,-0.1304917728217553,0.34740551180182316,92.14278184181234
824,16.48,24,0.720000000000002,L2-L4,touchdown,-0.1304917728217553,0.34740551180182316,92.14278184181234
825,16.5,24,0.7500000000000013,R1-R4,touchdown,-0.05783320823642177,0.2939098551991516,72.52628077895955
825,16.5,24,0.7500000000000013,R2-R3,liftoff,-0.05783320823642177,0.2939098551991516,72.52628077895955
825,16.5,24,0.7500000000000013,L1-L3,touchdown,-0.05783320823642177,0.2939098551991516,72.52628077895955
825,16.5,24,0.7500000000000013,L2-L4,liftoff,-0.05783320823642177,0.2939098551991516,72.52628077895955
826,16.52,24,0.7800000000000007,R1-R4,liftoff,-0.019528718180516234,0.16476267937362063,9.321621828035875
826,16.52,24,0.7800000000000007,R2-R3,touchdown,-0.019528718180516234,0.16476267937362063,9.321621828035875
826,16.52,24,0.7800000000000007,L2-L4,touchdown,-0.019528718180516234,0.16476267937362063,9.321621828035875
827,16.54,24,0.81,R2-R3,liftoff,0.003974433441839939,0.06023145508204718,2.556810337167727
827,16.54,24,0.81,L1-L3,liftoff,0.003974433441839939,0.06023145508204718,2.556810337167727
827,16.54,24,0.81,L2-L4,liftoff,0.003974433441839939,0.06023145508204718,2.556810337167727
828,16.56,24,0.8399999999999994,R1-R4,touchdown,0.00250181973195944,0.02944873909678515,5.3194828974734945
828,16.56,24,0.8399999999999994,R2-R3,touchdown,0.00250181973195944,0.02944873909678515,5.3194828974734945
828,16.56,24,0.8399999999999994,L1-L3,touchdown,0.00250181973195944,0.02944873909678515,5.3194828974734945
828,16.56,24,0.8399999999999994,L2-L4,touchdown,0.00250181973195944,0.02944873909678515,5.3194828974734945
829,16.580000000000002,24,0.8700000000000041,L1-L3,liftoff,-0.029547067854184903,-0.02507141682374667,-11.927428894275101
829,16.580000000000002,24,0.8700000000000041,L2-L4,liftoff,-0.029547067854184903,-0.02507141682374667,-11.927428894275101
830,16.6,24,0.9000000000000035,R1-R4,liftoff,-0.0387120794690016,0.0005117998962849337,-21.336340604526757
830,16.6,24,0.9000000000000035,R2-R3,liftoff,-0.0387120794690016,0.0005117998962849337,-21.336340604526757
830,16.6,24,0.9000000000000035,L1-L3,touchdown,-0.0387120794690016,0.0005117998962849337,-21.336340604526757
831,16.62,24,0.9300000000000028,R2-R3,touchdown,-0.04295887774156694,0.11214387809340085,-5.505533556632936
831,16.62,24,0.9300000000000028,L1-L3,liftoff,-0.04295887774156694,0.11214387809340085,-5.505533556632936
831,16.62,24,0.9300000000000028,L2-L4,touchdown,-0.04295887774156694,0.11214387809340085,-5.505533556632936
832,16.64,24,0.9600000000000022,R2-R3,liftoff,-0.03331144853679108,0.22416971386959372,15.938780608048074
832,16.64,24,0.9600000000000022,L1-L3,touchdown,-0.03331144853679108,0.22416971386959372,15.938780608048074
833,16.66,24,0.9900000000000015,L1-L3,liftoff,-0.017871454042927573,0.17472870652577027,-0.24561144473184293
833,16.66,24,0.9900000000000015,L2-L4,liftoff,-0.017871454042927573,0.17472870652577027,-0.24561144473184293
834,16.68,25,0.02000000000000096,L1-L3,touchdown,-0.0043549991384604775,0.1547260922376076,-25.221603479226257
834,16.68,25,0.02000000000000096,L2-L4,touchdown,-0.0043549991384604775,0.1547260922376076,-25.221603479226257
835,16.7,25,0.05000000000000032,R1-R4,touchdown,-0.06060323671198985,0.08553593658258188,-16.761754302200124
835,16.7,25,0.05000000000000032,R2-R3,touchdown,-0.06060323671198985,0.08553593658258188,-16.761754302200124
835,16.7,25,0.05000000000000032,L1-L3,liftoff,-0.06060323671198985,0.08553593658258188,-16.761754302200124
835,16.7,25,0.05000000000000032,L2-L4,liftoff,-0.06060323671198985,0.08553593658258188,-16.761754302200124
836,16.72,25,0.07999999999999968,R1-R4,liftoff,-0.08164945049026748,0.07507599158628861,103.76722793390817
836,16.72,25,0.07999999999999968,R2-R3,liftoff,-0.08164945049026748,0.07507599158628861,103.76722793390817
836,16.72,25,0.07999999999999968,L1-L3,touchdown,-0.08164945049026748,0.07507599158628861,103.76722793390817
836,16.72,25,0.07999999999999968,L2-L4,touchdown,-0.08164945049026748,0.07507599158628861,103.76722793390817
837,16.740000000000002,25,0.11000000000000437,L1-L3,liftoff,-0.06725946207467667,-0.01634814308067123,46.49221861032568
837,16.740000000000002,25,0.11000000000000437,L2-L4,liftoff,-0.06725946207467667,-0.01634814308067123,46.49221861032568
838,16.76,25,0.14000000000000373,L1-L3,touchdown,-0.053650049379837084,-0.06717902684879098,87.79495004294516
839,16.78,25,0.1700000000000031,R1-R4,touchdown,-0.06667454799369736,-0.05790410145947255,104.39084341556199
839,16.78,25,0.1700000000000031,R2-R3,touchdown,-0.06667454799369736,-0.05790410145947255,104.39084341556199
839,16.78,25,0.1700000000000031,L1-L3,liftoff,-0.06667454799369736,-0.05790410145947255,104.39084341556199
840,16.8,25,0.20000000000000245,R1-R4,liftoff,-0.10311639702602762,-0.0800081303634322,12.18888802698829
840,16.8,25,0.20000000000000245,R2-R3,liftoff,-0.10311639702602762,-0.0800081303634322,12.18888802698829
841,16.82,25,0.23000000000000181,R1-R4,touchdown,-0.12010905206570449,-0.07491609108909525,26.103778098982207
841,16.82,25,0.23000000000000181,L1-L3,touchdown,-0.12010905206570449,-0.07491609108909525,26.103778098982207
841,16.82,25,0.23000000000000181,L2-L4,touchdown,-0.12010905206570449,-0.07491609108909525,26.103778098982207
842,16.84,25,0.2600000000000012,R1-R4,liftoff,-0.07823433615286633,-0.17697737256118753,-3.7718482389672348
842,16.84,25,0.2600000000000012,L1-L3,liftoff,-0.07823433615286633,-0.17697737256118753,-3.7718482389672348
842,16.84,25,0.2600000000000012,L2-L4,liftoff,-0.07823433615286633,-0.17697737256118753,-3.7718482389672348
843,16.86,25,0.29000000000000054,R1-R4,touchdown,-0.0700936124572866,-0.17976093759012768,-2.469993215542765
843,16.86,25,0.29000000000000054,R2-R3,touchdown,-0.0700936124572866,-0.17976093759012768,-2.469993215542765
845,16.9,25,0.34999999999999926,R2-R3,liftoff,0.030404798891535707,0.06472021873615985,-18.63426213756053
846,16.92,25,0.38000000000000395,R1-R4,liftoff,0.019190433722655238,0.08961168952778564,-0.5839460419870502
846,16.92,25,0.38000000000000395,R2-R3,touchdown,0.019190433722655238,0.08961168952778564,-0.5839460419870502
846,16.92,25,0.38000000000000395,L1-L3,touchdown,0.019190433722655238,0.08961168952778564,-0.5839460419870502
846,16.92,25,0.38000000000000395,L2-L4,touchdown,0.019190433722655238,0.08961168952778564,-0.5839460419870502
847,16.94,25,0.4100000000000033,R1-R4,touchdown,0.08401888857180846,0.03986275441254724,-35.69635754744848
847,16.94,25,0.4100000000000033,R2-R3,liftoff,0.08401888857180846,0.03986275441254724,-35.69635754744848
847,16.94,25,0.4100000000000033,L1-L3,liftoff,0.08401888857180846,0.03986275441254724,-35.69635754744848
847,16.94,25,0.4100000000000033,L2-L4,liftoff,0.08401888857180846,0.03986275441254724,-35.69635754744848
848,16.96,25,0.44000000000000267,R1-R4,liftoff,0.12580190090703805,0.013874929288571453,-52.00665154737516
848,16.96,25,0.44000000000000267,L1-L3,touchdown,0.12580190090703805,0.013874929288571453,-52.00665154737516
848,16.96,25,0.44000000000000267,L2-L4,touchdown,0.12580190090703805,0.013874929288571453,-52.00665154737516
849,16.98,25,0.470000000000002,L1-L3,liftoff,0.10288544164636095,-0.0011428552603320874,-149.49997060830376
849,16.98,25,0.470000000000002,L2-L4,liftoff,0.10288544164636095,-0.0011428552603320874,-149.49997060830376
850,17.0,25,0.5000000000000014,R1-R4,touchdown,0.13555898471806904,0.022273856444536055,-147.8176182778205
850,17.0,25,0.5000000000000014,L1-L3,touchdown,0.13555898471806904,0.022273856444536055,-147.8176182778205
850,17.0,25,0.5000000000000014,L2-L4,touchdown,0.13555898471806904,0.022273856444536055,-147.8176182778205
851,17.02,25,0.5300000000000008,R1-R4,liftoff,0.20698730691702316,0.019147096273240648,-200.5913988100378
851,17.02,25,0.5300000000000008,L2-L4,liftoff,0.20698730691702316,0.019147096273240648,-200.5913988100378
852,17.04,25,0.5600000000000002,R1-R4,touchdown,0.14841861628558914,0.032207712637869375,-241.19635347089596
853,17.06,25,0.5899999999999995,L1-L3,liftoff,-0.03352338304675725,0.10585059160212568,-182.85461960411135
854,17.080000000000002,25,0.6200000000000042,R2-R3,touchdown,-0.04056889002734986,0.09056005846647237,-149.11732649599656
854,17.080000000000002,25,0.6200000000000042,L1-L3,touchdown,-0.04056889002734986,0.09056005846647237,-149.11732649599656
854,17.080000000000002,25,0.6200000000000042,L2-L4,touchdown,-0.04056889002734986,0.09056005846647237,-149.11732649599656
855,17.1,25,0.6500000000000036,R1-R4,liftoff,0.10788219249098088,0.16386892743661766,62.00176160759831
855,17.1,25,0.6500000000000036,R2-R3,liftoff,0.10788219249098088,0.16386892743661766,62.00176160759831
855,17.1,25,0.6500000000000036,L1-L3,liftoff,0.10788219249098088,0.16386892743661766,62.00176160759831
855,17.1,25,0.6500000000000036,L2-L4,liftoff,0.10788219249098088,0.16386892743661766,62.00176160759831
856,17.12,25,0.6800000000000029,L1-L3,touchdown,0.12822708564683363,0.17086089021518625,62.80953144194788
857,17.14,25,0.7100000000000023,R1-R4,touchdown,0.1477603812537832,0.1601913942124417,-40.018711768759566
857,17.14,25,0.7100000000000023,R2-R3,touchdown,0.1477603812537832,0.1601913942124417,-40.018711768759566
857,17.14,25,0.7100000000000023,L1-L3,liftoff,0.1477603812537832,0.1601913942124417,-40.018711768759566
857,17.14,25,0.7100000000000023,L2-L4,touchdown,0.1477603812537832,0.1601913942124417,-40.018711768759566
858,17.16,25,0.7400000000000017,R1-R4,liftoff,0.04946086200065295,0.2216505229604476,-122.61764330207025
858,17.16,25,0.7400000000000017,R2-R3,liftoff,0.04946086200065295,0.2216505229604476,-122.61764330207025
858,17.16,25,0.7400000000000017,L1-L3,touchdown,0.04946086200065295,0.2216505229604476,-122.61764330207025
858,17.16,25,0.7400000000000017,L2-L4,liftoff,0.04946086200065295,0.2216505229604476,-122.61764330207025
860,17.2,25,0.8000000000000004,R1-R4,touchdown,0.0003119065463124465,0.13175366771311375,-15.253795317059886
860,17.2,25,0.8000000000000004,R2-R3,touchdown,0.0003119065463124465,0.13175366771311375,-15.253795317059886
860,17.2,25,0.8000000000000004,L2-L4,touchdown,0.0003119065463124465,0.13175366771311375,-15.253795317059886
861,17.22,25,0.8299999999999997,R1-R4,liftoff,0.026319206468694574,0.0038520678915378165,9.333806749665335
861,17.22,25,0.8299999999999997,R2-R3,liftoff,0.026319206468694574,0.0038520678915378165,9.333806749665335
862,17.240000000000002,25,0.8600000000000044,R1-R4,touchdown,0.034404366538673826,0.054177263273497464,-14.153018708442355
862,17.240000000000002,25,0.8600000000000044,R2-R3,touchdown,0.034404366538673826,0.054177263273497464,-14.153018708442355
863,17.26,25,0.8900000000000038,R1-R4,liftoff,0.020435499815124263,0.2002199744423072,-5.348236822404073
863,17.26,25,0.8900000000000038,R2-R3,liftoff,0.020435499815124263,0.2002199744423072,-5.348236822404073
863,17.26,25,0.8900000000000038,L1-L3,liftoff,0.020435499815124263,0.2002199744423072,-5.348236822404073
863,17.26,25,0.8900000000000038,L2-L4,liftoff,0.020435499815124263,0.2002199744423072,-5.348236822404073
865,17.3,25,0.9500000000000025,L1-L3,touchdown,0.00954644349415235,0.33189358167977073,-10.09278528684286
866,17.32,25,0.9800000000000019,L1-L3,liftoff,-0.007446110541439538,0.24652992025788992,56.469185903104595
867,17.34,26,0.01000000000000123,L1-L3,touchdown,0.023044097132503126,0.21433288399675307,62.0848132555377
867,17.34,26,0.01000000000000123,L2-L4,touchdown,0.023044097132503126,0.21433288399675307,62.0848132555377
868,17.36,26,0.04000000000000059,R1-R4,touchdown,0.007138750504935673,0.15093298949638956,75.45255626348342
868,17.36,26,0.04000000000000059,L1-L3,liftoff,0.007138750504935673,0.15093298949638956,75.45255626348342
868,17.36,26,0.04000000000000059,L2-L4,liftoff,0.007138750504935673,0.15093298949638956,75.45255626348342
869,17.38,26,0.06999999999999995,R1-R4,liftoff,-0.01423406170538788,0.17228836155840202,98.5992272197397
869,17.38,26,0.06999999999999995,L1-L3,touchdown,-0.01423406170538788,0.17228836155840202,98.5992272197397
870,17.400000000000002,26,0.10000000000000464,R2-R3,touchdown,-0.09719509009278456,0.06108080167252243,103.60388172214144
870,17.400000000000002,26,0.10000000000000464,L1-L3,liftoff,-0.09719509009278456,0.06108080167252243,103.60388172214144
871,17.42,26,0.130000000000004,R2-R3,liftoff,-0.09276857746538134,0.01599974203709603,170.79333229914644
871,17.42,26,0.130000000000004,L1-L3,touchdown,-0.09276857746538134,0.01599974203709603,170.79333229914644
871,17.42,26,0.130000000000004,L2-L4,touchdown,-0.09276857746538134,0.01599974203709603,170.79333229914644
872,17.44,26,0.16000000000000336,R2-R3,touchdown,-0.12993203538521766,-0.12801945526077727,0.508708713734033
872,17.44,26,0.16000000000000336,L1-L3,liftoff,-0.12993203538521766,-0.12801945526077727,0.508708713734033
873,17.46,26,0.19000000000000272,R2-R3,liftoff,-0.02218860943391144,-0.1640640421098145,-20.23404515733523
873,17.46,26,0.19000000000000272,L2-L4,liftoff,-0.02218860943391144,-0.1640640421098145,-20.23404515733523
874,17.48,26,0.22000000000000208,R1-R4,touchdown,-0.018164203851348742,-0.14215715527916623,0.17397729479734017
874,17.48,26,0.22000000000000208,R2-R3,touchdown,-0.018164203851348742,-0.14215715527916623,0.17397729479734017
875,17.5,26,0.25000000000000144,R2-R3,liftoff,-0.09831887337635883,0.034084275747334955,61.809355206206064
876,17.52,26,0.2800000000000008,R1-R4,liftoff,-0.06197036968599907,0.037257650258929256,55.82395879990213
876,17.52,26,0.2800000000000008,R2-R3,touchdown,-0.06197036968599907,0.037257650258929256,55.82395879990213
876,17.52,26,0.2800000000000008,L1-L3,touchdown,-0.06197036968599907,0.037257650258929256,55.82395879990213
876,17.52,26,0.2800000000000008,L2-L4,touchdown,-0.06197036968599907,0.037257650258929256,55.82395879990213
877,17.54,26,0.31000000000000016,R1-R4,touchdown,-0.006093773100699369,-0.012790871550284733,14.905006081341268
877,17.54,26,0.31000000000000016,L1-L3,liftoff,-0.006093773100699369,-0.012790871550284733,14.905006081341268
878,17.56,26,0.3399999999999995,L2-L4,liftoff,-0.004891629208472994,0.011562320218988292,11.560306714045621
879,17.580000000000002,26,0.3700000000000042,R2-R3,liftoff,-0.0020688720295141015,0.017996087056664854,4.033846429168211
880,17.6,26,0.4000000000000036,R2-R3,touchdown,0.0014989707215894818,0.01734890106884418,14.01266126709477
881,17.62,26,0.43000000000000294,R1-R4,liftoff,-0.03614121241754635,-0.026323399659754925,4.143521714864066
881,17.62,26,0.43000000000000294,R2-R3,liftoff,-0.03614121241754635,-0.026323399659754925,4.143521714864066
881,17.62,26,0.43000000000000294,L1-L3,touchdown,-0.03614121241754635,-0.026323399659754925,4.143521714864066
882,17.64,26,0.4600000000000023,R1-R4,touchdown,-0.13645643548387457,-0.06163381560726506,73.63709271909586
882,17.64,26,0.4600000000000023,R2-R3,touchdown,-0.13645643548387457,-0.06163381560726506,73.63709271909586
882,17.64,26,0.4600000000000023,L1-L3,liftoff,-0.13645643548387457,-0.06163381560726506,73.63709271909586
883,17.66,26,0.49000000000000166,R2-R3,liftoff,-0.09468351430453502,0.042061129401181785,51.91601661033632
884,17.68,26,0.520000000000001,R1-R4,liftoff,-0.07782032255178689,0.08212145117748733,-66.81846834241307
885,17.7,26,0.5500000000000004,R1-R4,touchdown,-0.07186939695344689,0.09182706583823663,-76.6134481137542
885,17.7,26,0.5500000000000004,R2-R3,touchdown,-0.07186939695344689,0.09182706583823663,-76.6134481137542
885,17.7,26,0.5500000000000004,L1-L3,touchdown,-0.07186939695344689,0.09182706583823663,-76.6134481137542
885,17.7,26,0.5500000000000004,L2-L4,touchdown,-0.07186939695344689,0.09182706583823663,-76.6134481137542
886,17.72,26,0.5799999999999997,R1-R4,liftoff,0.016051847165873157,0.16717663983817915,39.524970636943635
886,17.72,26,0.5799999999999997,R2-R3,liftoff,0.016051847165873157,0.16717663983817915,39.524970636943635
886,17.72,26,0.5799999999999997,L1-L3,liftoff,0.016051847165873157,0.16717663983817915,39.524970636943635
